TITLE = " Dissociation Mass Fractions"
Variables = " N2", "O2", "NO", "N", "O", "Ar", "T"
Zone T= "Temperature", I=1000, F=POINT
0.726337 0.14529 0.039557 2.11613e-05 0.0702569 0.0185385 3030.59
0.724941 0.143234 0.039992 2.32903e-05 0.0733002 0.0185092 3046.66
0.723546 0.141176 0.0404076 2.55693e-05 0.0763657 0.0184798 3062.49
0.722152 0.139114 0.040804 2.8005e-05 0.0794515 0.0184501 3078.1
0.720761 0.137051 0.0411818 3.06045e-05 0.0825559 0.0184202 3093.49
0.719372 0.134986 0.0415414 3.33752e-05 0.0856771 0.0183902 3108.67
0.717986 0.132921 0.0418831 3.63249e-05 0.0888135 0.0183601 3123.67
0.716603 0.130857 0.0422075 3.94616e-05 0.0919637 0.0183298 3138.5
0.715223 0.128794 0.0425148 4.27937e-05 0.0951262 0.0182994 3153.15
0.713848 0.126732 0.0428054 4.63302e-05 0.0982996 0.0182688 3167.66
0.712477 0.124673 0.0430797 5.00802e-05 0.101483 0.0182382 3182.01
0.71111 0.122617 0.0433379 5.40535e-05 0.104674 0.0182075 3196.23
0.709748 0.120564 0.0435805 5.82603e-05 0.107873 0.0181768 3210.32
0.708392 0.118515 0.0438075 6.27114e-05 0.111077 0.0181459 3224.3
0.70704 0.11647 0.0440195 6.7418e-05 0.114287 0.018115 3238.17
0.705695 0.114431 0.0442166 7.23921e-05 0.117501 0.0180841 3251.93
0.704355 0.112397 0.044399 7.76462e-05 0.120718 0.0180532 3265.61
0.703022 0.110369 0.044567 8.31936e-05 0.123936 0.0180222 3279.2
0.701695 0.108348 0.0447209 8.90484e-05 0.127156 0.0179912 3292.71
0.700374 0.106333 0.0448608 9.52253e-05 0.130377 0.0179602 3306.15
0.69906 0.104325 0.0449869 0.00010174 0.133597 0.0179292 3319.53
0.697754 0.102325 0.0450995 0.000108609 0.136815 0.0178982 3332.85
0.696454 0.100333 0.0451986 0.000115851 0.140031 0.0178673 3346.13
0.695162 0.0983493 0.0452846 0.000123483 0.143245 0.0178363 3359.36
0.693877 0.0963741 0.0453574 0.000131526 0.146454 0.0178054 3372.55
0.6926 0.0944081 0.0454174 0.000140001 0.14966 0.0177745 3385.72
0.691331 0.0924514 0.0454645 0.00014893 0.15286 0.0177437 3398.86
0.690071 0.0905044 0.045499 0.000158337 0.156055 0.0177129 3411.99
0.688818 0.0885676 0.045521 0.000168248 0.159243 0.0176822 3425.1
0.687574 0.0866411 0.0455305 0.00017869 0.162424 0.0176515 3438.21
0.686339 0.0847255 0.0455276 0.000189692 0.165597 0.0176209 3451.33
0.685112 0.082821 0.0455125 0.000201286 0.168762 0.0175904 3464.45
0.683895 0.0809279 0.0454853 0.000213503 0.171919 0.01756 3477.59
0.682687 0.0790466 0.0454459 0.000226381 0.175065 0.0175296 3490.75
0.681488 0.0771775 0.0453945 0.000239956 0.178201 0.0174994 3503.93
0.680298 0.0753208 0.0453311 0.00025427 0.181326 0.0174692 3517.15
0.679119 0.073477 0.0452559 0.000269366 0.18444 0.0174392 3530.42
0.677949 0.0716464 0.0451687 0.000285292 0.187542 0.0174092 3543.72
0.676789 0.0698293 0.0450697 0.000302099 0.19063 0.0173794 3557.08
0.67564 0.0680261 0.0449589 0.000319839 0.193706 0.0173497 3570.5
